Gene_ID	Gene_Name	Cross-validated R2	Kernel	Degree	C	Population
ENSG00000196214.6	ZNF766	-0.0661211016376685	sigmoid	2	0.01	AFA
ENSG00000085511.15	MAP3K4	-0.0661008836073084	sigmoid	2	0.5	AFA
ENSG00000095319.10	NUP188	-0.0660649650784249	sigmoid	2	0.05	AFA
ENSG00000074621.9	SLC24A1	-0.0659991037461245	poly	3	0.1	AFA
ENSG00000128563.9	PRKRIP1	-0.0659648639324602	sigmoid	2	1e-04	AFA
ENSG00000159069.9	FBXW5	-0.0658964199862453	sigmoid	2	0.05	AFA
ENSG00000121413.8	ZSCAN18	-0.0658183202497761	sigmoid	2	1	AFA
ENSG00000162298.12	SYVN1	-0.0658155326890386	sigmoid	2	1e-04	AFA
ENSG00000165732.8	DDX21	-0.0657563890615365	poly	7	1e-04	AFA
ENSG00000087237.6	CETP	-0.065704377641732	sigmoid	2	0.05	AFA
ENSG00000114450.5	GNB4	-0.0656316362697987	rbf	2	0.1	AFA
ENSG00000139433.5	GLTP	-0.0655601961633315	poly	4	0.1	AFA
ENSG00000132326.7	PER2	-0.0655510972889461	poly	7	0.1	AFA
ENSG00000119689.10	DLST	-0.065469295063849	poly	7	1	AFA
ENSG00000132670.16	PTPRA	-0.0654276481018255	poly	7	0.5	AFA
ENSG00000196236.7	XPNPEP3	-0.0653732541763718	poly	5	1e-04	AFA
ENSG00000144895.7	EIF2A	-0.065368019456627	poly	7	0.05	AFA
ENSG00000141646.9	SMAD4	-0.0653132679940692	poly	7	0.1	AFA
ENSG00000105371.8	ICAM4	-0.0653112458815534	sigmoid	2	1	AFA
ENSG00000183077.11	AFMID	-0.0652769484551707	poly	6	0.005	AFA
ENSG00000136044.7	APPL2	-0.0651609580691077	sigmoid	2	0.05	AFA
ENSG00000137100.11	DCTN3	-0.0651236801706188	sigmoid	2	0.1	AFA
ENSG00000125149.7	C16orf70	-0.0650846903290398	poly	7	0.01	AFA
ENSG00000066427.17	ATXN3	-0.0649781177598359	poly	7	0.5	AFA
ENSG00000167705.7	RILP	-0.0649764343408345	poly	6	0.005	AFA
ENSG00000152253.4	SPC25	-0.0649528846536414	poly	7	0.05	AFA
ENSG00000186350.8	RXRA	-0.064943161991767	poly	7	1	AFA
ENSG00000188033.5	ZNF490	-0.064885643784928	poly	4	0.5	AFA
ENSG00000133661.11	SFTPD	-0.0648567241410064	sigmoid	2	0.5	AFA
ENSG00000134644.11	PUM1	-0.0648359524518368	poly	7	0.5	AFA
ENSG00000148481.9	FAM188A	-0.0647936318579636	poly	5	0.05	AFA
ENSG00000104852.10	SNRNP70	-0.0647840629220423	poly	6	0.005	AFA
ENSG00000146414.11	SHPRH	-0.0647338725553569	sigmoid	2	0.1	AFA
ENSG00000008516.12	MMP25	-0.0647299095025865	poly	7	1e-04	AFA
ENSG00000116863.10	ADPRHL2	-0.0646882961479628	poly	5	0.05	AFA
ENSG00000147457.9	CHMP7	-0.0646703274628188	sigmoid	2	1e-04	AFA
ENSG00000161570.4	CCL5	-0.0645997416202065	poly	6	0.5	AFA
ENSG00000100368.9	CSF2RB	-0.0645747720221727	poly	7	1	AFA
ENSG00000124659.5	TBCC	-0.0645234803676511	poly	7	0.005	AFA
ENSG00000099219.9	ERMP1	-0.0645040023867767	rbf	2	0.5	AFA
ENSG00000168175.9	MAPK1IP1L	-0.0644772557104659	poly	7	2	AFA
ENSG00000118894.10	FAM86A	-0.0644353197679922	poly	7	0.05	AFA
ENSG00000092929.7	UNC13D	-0.0644109371866451	poly	7	1e-04	AFA
ENSG00000196644.8	GPR89C	-0.0643821949010279	sigmoid	2	1e-04	AFA
ENSG00000169018.5	FEM1B	-0.0643564324255677	sigmoid	2	1e-04	AFA
ENSG00000037042.8	TUBG2	-0.0642688268607956	rbf	2	0.1	AFA
ENSG00000144015.4	TRIM43	-0.0641908596927159	poly	2	0.1	AFA
ENSG00000156738.13	MS4A1	-0.0641857715870871	poly	7	1e-04	AFA
ENSG00000182158.10	CREB3L2	-0.0641822399819279	poly	2	0.1	AFA
ENSG00000122591.7	FAM126A	-0.0641738354097979	sigmoid	2	1e-04	AFA
ENSG00000116824.4	CD2	-0.0641066140149355	poly	7	0.5	AFA
ENSG00000132002.3	DNAJB1	-0.0640938166518894	linear	2	1e-04	AFA
ENSG00000152147.5	GEMIN6	-0.0640372549084527	poly	7	0.01	AFA
ENSG00000180357.5	ZNF609	-0.0640165357522802	sigmoid	2	1e-04	AFA
ENSG00000184182.14	UBE2F	-0.0639461555338198	poly	3	0.1	AFA
ENSG00000196588.10	MKL1	-0.0638967494509306	sigmoid	2	1e-04	AFA
ENSG00000119414.7	PPP6C	-0.0638491071375173	poly	2	0.005	AFA
ENSG00000148672.7	GLUD1	-0.0638424255104624	sigmoid	2	1e-04	AFA
ENSG00000106537.7	TSPAN13	-0.0637845556811507	sigmoid	2	1e-04	AFA
ENSG00000124608.4	AARS2	-0.0637001572121703	poly	7	0.01	AFA
ENSG00000175906.4	ARL4D	-0.0636708658360556	sigmoid	2	1e-04	AFA
ENSG00000244045.5	TMEM199	-0.063612860870385	rbf	2	0.1	AFA
ENSG00000183117.13	CSMD1	-0.0635323069528189	poly	7	1e-04	AFA
ENSG00000157014.6	TATDN2	-0.0634686622671967	poly	7	2	AFA
ENSG00000170915.8	PAQR8	-0.0634053167149946	sigmoid	2	0.5	AFA
ENSG00000122299.7	ZC3H7A	-0.0633793344983935	sigmoid	2	1e-04	AFA
ENSG00000186575.13	NF2	-0.0633572477888213	poly	6	0.001	AFA
ENSG00000136802.7	LRRC8A	-0.0633383141791	sigmoid	2	0.01	AFA
ENSG00000140691.12	ARMC5	-0.0633113865218252	sigmoid	2	0.1	AFA
ENSG00000167447.8	SMG8	-0.0633038325741232	linear	2	1e-04	AFA
ENSG00000122692.7	SMU1	-0.0632476401468768	sigmoid	2	0.01	AFA
ENSG00000171566.7	PLRG1	-0.0632436176140267	sigmoid	2	0.1	AFA
ENSG00000198399.10	ITSN2	-0.0631962200092776	sigmoid	2	0.5	AFA
ENSG00000176340.3	COX8A	-0.0631680354194749	sigmoid	2	0.1	AFA
ENSG00000166199.8	ALKBH3	-0.0631397125138475	poly	7	1e-04	AFA
ENSG00000105672.10	ETV2	-0.0629947694029842	sigmoid	2	1e-04	AFA
ENSG00000205021.9	CCL3L1	-0.0629807055818169	poly	7	0.001	AFA
ENSG00000062650.13	WAPAL	-0.0629417024879926	rbf	2	0.1	AFA
ENSG00000143420.13	ENSA	-0.0629352400879131	poly	7	0.05	AFA
ENSG00000108352.7	RAPGEFL1	-0.062900889498331	sigmoid	2	0.1	AFA
ENSG00000124215.12	CDH26	-0.062897633308287	sigmoid	2	1e-04	AFA
ENSG00000144476.5	ACKR3	-0.0627962741561343	poly	7	2	AFA
ENSG00000196565.8	HBG2	-0.0627745206643586	poly	7	0.5	AFA
ENSG00000116478.7	HDAC1	-0.0627624891631922	sigmoid	2	0.1	AFA
ENSG00000157326.14	DHRS4	-0.0627561637797109	sigmoid	2	0.5	AFA
ENSG00000139636.11	LMBR1L	-0.0626176726516521	rbf	2	0.01	AFA
ENSG00000148346.7	LCN2	-0.0625162199423635	rbf	2	0.005	AFA
ENSG00000204510.1	PRAMEF7	-0.0624843117651649	poly	7	1e-04	AFA
ENSG00000075886.10	TUBA3D	-0.0624443578312602	sigmoid	2	1e-04	AFA
ENSG00000139572.3	GPR84	-0.0622967239812409	sigmoid	2	0.1	AFA
ENSG00000106692.9	FKTN	-0.0622761332407706	poly	4	0.1	AFA
ENSG00000168496.3	FEN1	-0.0621879000611756	sigmoid	2	0.001	AFA
ENSG00000179456.9	ZBTB18	-0.0621401965536476	sigmoid	2	0.1	AFA
ENSG00000115290.5	GRB14	-0.062123913800235	rbf	2	0.05	AFA
ENSG00000124120.6	TTPAL	-0.0620820860290894	poly	3	0.005	AFA
ENSG00000183558.5	HIST2H2AA3	-0.062055282035053	rbf	2	0.1	AFA
ENSG00000112078.9	KCTD20	-0.0620486679286047	sigmoid	2	1e-04	AFA
ENSG00000137078.4	SIT1	-0.0620161883475912	poly	5	0.01	AFA
ENSG00000139697.7	SBNO1	-0.0620127647666088	sigmoid	2	0.1	AFA
ENSG00000005194.10	CIAPIN1	-0.0619781859916911	poly	7	0.5	AFA
ENSG00000184056.10	VPS33B	-0.0619603752938848	poly	7	1	AFA
ENSG00000189013.9	KIR2DL4	-0.0619001958212652	sigmoid	2	0.05	AFA
ENSG00000197162.8	ZNF785	-0.0618700522323659	poly	7	0.01	AFA
ENSG00000099917.13	MED15	-0.0618345432623877	poly	3	0.01	AFA
ENSG00000131669.5	NINJ1	-0.0618116896363496	linear	2	1e-04	AFA
ENSG00000185176.8	AQP12B	-0.0617419400252441	rbf	2	0.1	AFA
ENSG00000182952.4	HMGN4	-0.0616618310907314	poly	7	0.5	AFA
ENSG00000171121.12	KCNMB3	-0.061643765114522	poly	7	0.01	AFA
ENSG00000179833.3	SERTAD2	-0.0616203758451418	sigmoid	2	0.05	AFA
ENSG00000248871.1	TNFSF12-TNFSF13	-0.0614899391437391	rbf	2	0.5	AFA
ENSG00000095066.7	HOOK2	-0.061474295171221	sigmoid	2	0.05	AFA
ENSG00000163884.3	KLF15	-0.0614712763037876	sigmoid	2	1	AFA
ENSG00000136273.7	HUS1	-0.0614578790905477	poly	2	0.01	AFA
ENSG00000047315.10	POLR2B	-0.0614077987548574	poly	6	0.1	AFA
ENSG00000135045.6	C9orf40	-0.0613486558707533	rbf	2	0.5	AFA
ENSG00000146282.13	RARS2	-0.0613433209958454	sigmoid	2	0.05	AFA
ENSG00000138041.11	SMEK2	-0.0613392075013809	sigmoid	2	1	AFA
ENSG00000170345.5	FOS	-0.0613321065523516	poly	7	0.5	AFA
ENSG00000165209.14	STRBP	-0.0613186731991074	sigmoid	2	1e-04	AFA
ENSG00000137198.5	GMPR	-0.0612849648038847	sigmoid	2	0.05	AFA
ENSG00000114416.13	FXR1	-0.0612339878507957	sigmoid	2	0.01	AFA
ENSG00000186265.5	BTLA	-0.0612279530604041	poly	4	0.05	AFA
ENSG00000173262.7	SLC2A14	-0.0611354173339948	sigmoid	2	0.05	AFA
ENSG00000163882.5	POLR2H	-0.0611244255569026	poly	7	5e-04	AFA
ENSG00000084073.4	ZMPSTE24	-0.0611133963319318	poly	7	0.001	AFA
ENSG00000134109.6	EDEM1	-0.0611099247951674	poly	6	1e-04	AFA
ENSG00000108061.7	SHOC2	-0.0610892808698749	poly	7	1e-04	AFA
ENSG00000168101.10	NUDT16L1	-0.0610885811832149	sigmoid	2	1.5	AFA
ENSG00000071127.12	WDR1	-0.0610347593206549	sigmoid	2	1e-04	AFA
ENSG00000115392.7	FANCL	-0.060955150224095	sigmoid	2	1	AFA
ENSG00000013725.10	CD6	-0.0609210841080772	poly	7	1.5	AFA
ENSG00000144119.3	C1QL2	-0.0609172746073641	sigmoid	2	0.5	AFA
ENSG00000188612.7	SUMO2	-0.060819061744398	sigmoid	2	0.005	AFA
ENSG00000104998.2	IL27RA	-0.0607739495142027	poly	7	0.001	AFA
ENSG00000119138.3	KLF9	-0.0607431514960213	poly	7	0.5	AFA
ENSG00000149273.10	RPS3	-0.0607218970041032	poly	7	0.5	AFA
ENSG00000205323.4	SARNP	-0.0607136248878687	poly	7	0.001	AFA
ENSG00000033100.10	CHPF2	-0.0607008274096775	sigmoid	2	1e-04	AFA
ENSG00000174276.5	ZNHIT2	-0.060685835191548	sigmoid	2	1e-04	AFA
ENSG00000118046.10	STK11	-0.0606508116802434	poly	2	0.1	AFA
ENSG00000120533.8	ENY2	-0.0606404737201042	sigmoid	2	1e-04	AFA
ENSG00000188334.3	BSPH1	-0.060631202752063	sigmoid	2	1e-04	AFA
ENSG00000183808.7	RBM12B	-0.0606071966312117	poly	7	0.1	AFA
ENSG00000173762.3	CD7	-0.0606017643151803	poly	7	1e-04	AFA
ENSG00000165914.10	TTC7B	-0.0605871933263423	sigmoid	2	1e-04	AFA
ENSG00000144355.10	DLX1	-0.0605547236666081	poly	7	0.5	AFA
ENSG00000257365.2	FNTB	-0.0605011466393303	poly	7	0.005	AFA
ENSG00000141499.12	WRAP53	-0.0604787955366906	poly	7	0.005	AFA
ENSG00000177143.3	CETN1	-0.0604670393813468	poly	7	0.5	AFA
ENSG00000116586.7	LAMTOR2	-0.0604183179652198	poly	4	0.05	AFA
ENSG00000105821.10	DNAJC2	-0.0604024545103005	poly	6	0.01	AFA
ENSG00000105607.8	GCDH	-0.0603676974502998	poly	7	5e-04	AFA
ENSG00000152503.5	TRIM36	-0.0602185664330206	poly	4	0.1	AFA
ENSG00000137074.14	APTX	-0.0601755862840405	sigmoid	2	1	AFA
ENSG00000125870.6	SNRPB2	-0.06016565134735	poly	7	1	AFA
ENSG00000241553.7	ARPC4	-0.0600798036022533	poly	6	0.1	AFA
ENSG00000129993.10	CBFA2T3	-0.0600742945755189	sigmoid	2	1e-04	AFA
ENSG00000160683.4	CXCR5	-0.0600505381261764	poly	7	0.5	AFA
ENSG00000203814.5	HIST2H2BF	-0.0599753734095347	rbf	2	1e-04	AFA
ENSG00000196372.8	ASB13	-0.0599324980592992	sigmoid	2	0.1	AFA
ENSG00000101452.10	DHX35	-0.0599238147573963	poly	7	0.01	AFA
ENSG00000241106.2	HLA-DOB	-0.0598465974125028	poly	5	0.05	AFA
ENSG00000113263.8	ITK	-0.0598351746247684	poly	7	0.5	AFA
ENSG00000115073.6	ACTR1B	-0.0598300894844704	sigmoid	2	0.5	AFA
ENSG00000137474.15	MYO7A	-0.0598133799947111	poly	7	2	AFA
ENSG00000135372.4	NAT10	-0.0597647687250385	sigmoid	2	1e-04	AFA
ENSG00000028528.10	SNX1	-0.0597520760177095	poly	7	0.01	AFA
ENSG00000196544.6	C17orf59	-0.0596886269978458	sigmoid	2	1e-04	AFA
ENSG00000139291.9	TMEM19	-0.0596536660753906	poly	7	0.001	AFA
ENSG00000154736.5	ADAMTS5	-0.0596089860224242	poly	7	1.5	AFA
ENSG00000004779.5	NDUFAB1	-0.0595884385326389	sigmoid	2	0.005	AFA
ENSG00000109065.7	NAT9	-0.0595834293404824	sigmoid	2	1e-04	AFA
ENSG00000163191.5	S100A11	-0.0595691840055169	sigmoid	2	1e-04	AFA
ENSG00000114698.10	PLSCR4	-0.0595600736066102	poly	7	1e-04	AFA
ENSG00000175264.3	CHST1	-0.0595554250558712	poly	7	0.005	AFA
ENSG00000089775.6	ZBTB25	-0.0595314726438366	rbf	2	0.1	AFA
ENSG00000143207.15	RFWD2	-0.0595214310830113	poly	7	0.5	AFA
ENSG00000145907.10	G3BP1	-0.0594845460845366	sigmoid	2	1e-04	AFA
ENSG00000198925.6	ATG9A	-0.059482999492512	sigmoid	2	0.05	AFA
ENSG00000137822.8	TUBGCP4	-0.0593474351606422	poly	3	1e-04	AFA
ENSG00000100354.15	TNRC6B	-0.059324711630561	sigmoid	2	1e-04	AFA
ENSG00000121940.11	CLCC1	-0.0593015182307109	poly	7	0.001	AFA
ENSG00000153064.7	BANK1	-0.0592992662359105	poly	3	0.005	AFA
ENSG00000224470.2	ATXN1L	-0.0592982544689299	sigmoid	2	0.1	AFA
ENSG00000225921.2	NOL7	-0.0592482066826305	poly	7	0.01	AFA
ENSG00000114383.5	TUSC2	-0.059239578484473	sigmoid	2	1e-04	AFA
ENSG00000100296.9	THOC5	-0.0592159555517597	sigmoid	2	1	AFA
ENSG00000159322.13	ADPGK	-0.0591763178650662	sigmoid	2	1.5	AFA
ENSG00000121940.11	CLCC1	-0.0591324293184585	poly	7	0.001	AFA
ENSG00000166136.11	NDUFB8	-0.0591017432854835	poly	7	1	AFA
ENSG00000243489.2	KRTAP10-11	-0.0590694567467367	rbf	2	0.5	AFA
ENSG00000171466.5	ZNF562	-0.0590649626952161	poly	7	0.01	AFA
ENSG00000144711.9	IQSEC1	-0.0590596873494034	poly	3	0.1	AFA
ENSG00000125611.11	CHCHD5	-0.0590534187122701	poly	3	0.1	AFA
ENSG00000196821.5	C6orf106	-0.0590448877723654	rbf	2	0.1	AFA
ENSG00000168591.11	TMUB2	-0.0589991916044169	sigmoid	2	0.1	AFA
ENSG00000132963.7	POMP	-0.0589264009537531	poly	3	0.05	AFA
ENSG00000099991.12	CABIN1	-0.0588680891690089	poly	7	0.01	AFA
ENSG00000137077.3	CCL21	-0.0588089527806808	sigmoid	2	0.1	AFA
ENSG00000125657.3	TNFSF9	-0.0587478237444709	rbf	2	0.01	AFA
ENSG00000100979.10	PLTP	-0.0587046478656391	poly	6	0.05	AFA
ENSG00000132424.10	PNISR	-0.0586955738776651	sigmoid	2	1e-04	AFA
ENSG00000108679.8	LGALS3BP	-0.058685361522248	rbf	2	0.1	AFA
ENSG00000145293.10	ENOPH1	-0.0586816004235899	sigmoid	2	1e-04	AFA
ENSG00000132549.14	VPS13B	-0.0586807479528146	poly	7	0.01	AFA
ENSG00000163848.14	ZNF148	-0.0584815868054906	poly	7	0.01	AFA
ENSG00000100612.9	DHRS7	-0.0584795318167426	poly	2	0.05	AFA
ENSG00000160408.10	ST6GALNAC6	-0.05845910941886	sigmoid	2	0.005	AFA
ENSG00000119801.8	YPEL5	-0.0584489592469086	sigmoid	2	0.005	AFA
ENSG00000187742.10	SECISBP2	-0.0583749270650895	sigmoid	2	1e-04	AFA
ENSG00000203668.1	CHML	-0.0582276245496331	sigmoid	2	1e-04	AFA
ENSG00000170275.10	CRTAP	-0.0582197721261777	rbf	2	0.1	AFA
ENSG00000141570.6	CBX8	-0.0582197496499176	poly	7	0.01	AFA
ENSG00000163382.7	APOA1BP	-0.0582010460274586	rbf	2	0.01	AFA
ENSG00000167881.10	SRP68	-0.0580856433258311	poly	7	0.01	AFA
ENSG00000103266.5	STUB1	-0.0580599033762242	sigmoid	2	0.5	AFA
ENSG00000111832.8	RWDD1	-0.0580298024164432	poly	7	1	AFA
ENSG00000113369.4	ARRDC3	-0.0579988746835662	sigmoid	2	0.1	AFA
ENSG00000119673.10	ACOT2	-0.05799430785791	sigmoid	2	0.5	AFA
ENSG00000184990.8	SIVA1	-0.0579456824659151	poly	7	0.01	AFA
ENSG00000142733.10	MAP3K6	-0.0579108260403317	sigmoid	2	1e-04	AFA
ENSG00000142677.3	IL22RA1	-0.057885061556323	poly	3	0.1	AFA
ENSG00000085231.9	TAF9	-0.0578594635316581	poly	7	0.05	AFA
ENSG00000095002.8	MSH2	-0.0578575538124375	poly	5	2	AFA
ENSG00000180488.10	FAM73A	-0.057844335072942	sigmoid	2	1e-04	AFA
ENSG00000161920.5	MED11	-0.0578324170505382	rbf	2	0.1	AFA
ENSG00000155636.9	RBM45	-0.0578134164604101	sigmoid	2	0.005	AFA
ENSG00000136888.6	ATP6V1G1	-0.0578047296137256	poly	7	0.05	AFA
ENSG00000104643.5	MTMR9	-0.0577975848643914	sigmoid	2	0.5	AFA
ENSG00000126254.7	RBM42	-0.0577936681851011	poly	2	0.05	AFA
ENSG00000083544.9	TDRD3	-0.0577564046999154	sigmoid	2	1e-04	AFA
ENSG00000152558.10	TMEM123	-0.0577263754985689	rbf	2	0.01	AFA
ENSG00000197448.9	GSTK1	-0.0577145128955884	sigmoid	2	2	AFA
ENSG00000101200.5	AVP	-0.057710304301717	rbf	2	1	AFA
ENSG00000173933.15	RBM4	-0.0576465409485109	poly	7	1e-04	AFA
ENSG00000090273.9	NUDC	-0.0576282851346282	poly	7	0.1	AFA
ENSG00000110079.12	MS4A4A	-0.0576175767534204	rbf	2	0.1	AFA
ENSG00000116497.13	S100PBP	-0.0575748106281416	sigmoid	2	1	AFA
ENSG00000066117.10	SMARCD1	-0.057458068771365	sigmoid	2	0.05	AFA
ENSG00000172197.9	MBOAT1	-0.0574434051515124	poly	7	0.05	AFA
ENSG00000187051.4	RPS19BP1	-0.0573783570330196	sigmoid	2	0.1	AFA
ENSG00000100599.11	RIN3	-0.0573764727238245	poly	7	0.005	AFA
ENSG00000178096.8	BOLA1	-0.0573300420412053	sigmoid	2	1e-04	AFA
ENSG00000178896.6	EXOSC4	-0.0572257931850518	poly	5	0.1	AFA
ENSG00000171954.7	CYP4F22	-0.0571639684102973	poly	7	0.05	AFA
ENSG00000131100.8	ATP6V1E1	-0.057115381042792	sigmoid	2	0.5	AFA
ENSG00000105122.7	RASAL3	-0.0571107197789234	poly	5	0.05	AFA
ENSG00000186867.6	QRFPR	-0.0571094471889781	poly	7	0.1	AFA
ENSG00000175984.10	DENND2C	-0.0571012438273955	rbf	2	0.01	AFA
ENSG00000141627.9	DYM	-0.057095983852787	rbf	2	0.1	AFA
ENSG00000074319.8	TSG101	-0.0570733549864881	poly	5	0.05	AFA
ENSG00000138172.6	CALHM2	-0.0570202501643035	poly	6	0.5	AFA
ENSG00000138593.4	SECISBP2L	-0.0570105627540018	sigmoid	2	0.1	AFA
ENSG00000181555.15	SETD2	-0.0569852311620533	sigmoid	2	1e-04	AFA
ENSG00000135916.11	ITM2C	-0.0569416403956907	poly	3	0.1	AFA
ENSG00000106004.4	HOXA5	-0.0569372130622509	poly	7	0.5	AFA
ENSG00000164405.6	UQCRQ	-0.0568726069698203	poly	6	0.5	AFA
ENSG00000181222.10	POLR2A	-0.0568632445002539	poly	5	5e-04	AFA
ENSG00000118680.8	MYL12B	-0.0568510599797517	poly	7	0.005	AFA
ENSG00000072954.2	TMEM38A	-0.0567765030506653	poly	7	0.05	AFA
ENSG00000110013.8	SIAE	-0.0567387933345789	sigmoid	2	1e-04	AFA
ENSG00000133226.12	SRRM1	-0.0567361889815315	poly	7	0.01	AFA
ENSG00000169313.9	P2RY12	-0.0566737164204606	poly	7	0.05	AFA
ENSG00000067225.13	PKM	-0.0566653738835543	poly	7	1e-04	AFA
ENSG00000168040.4	FADD	-0.0566536572698737	poly	7	0.1	AFA
ENSG00000109906.9	ZBTB16	-0.0566402295854096	sigmoid	2	0.05	AFA
ENSG00000198700.5	IPO9	-0.0566124513699588	poly	7	5e-04	AFA
ENSG00000138778.7	CENPE	-0.056572258647152	poly	7	0.05	AFA
ENSG00000085063.10	CD59	-0.0564690471209557	poly	7	0.1	AFA
ENSG00000182087.8	TMEM259	-0.0564562979123484	rbf	2	0.1	AFA
ENSG00000178074.5	C2orf69	-0.0563295834444617	sigmoid	2	1e-04	AFA
ENSG00000159131.12	GART	-0.0563145380621712	sigmoid	2	0.1	AFA
ENSG00000073536.13	NLE1	-0.0563073628142821	sigmoid	2	0.1	AFA
ENSG00000204569.5	PPP1R10	-0.0562899499706994	sigmoid	2	1e-04	AFA
ENSG00000125746.10	EML2	-0.0562682811592334	poly	5	0.005	AFA
ENSG00000173273.11	TNKS	-0.0562598731151293	poly	7	1.5	AFA
ENSG00000179115.6	FARSA	-0.0562402036479177	poly	7	0.005	AFA
ENSG00000186104.6	CYP2R1	-0.0562148221525128	poly	3	5e-04	AFA
ENSG00000168685.10	IL7R	-0.0562118523467247	poly	7	1e-04	AFA
ENSG00000142544.6	CTU1	-0.0561983407229282	poly	2	0.1	AFA
ENSG00000163161.8	ERCC3	-0.0561923844777098	poly	7	1.5	AFA
ENSG00000005700.10	IBTK	-0.0561852281722219	linear	2	1e-04	AFA
ENSG00000205089.3	CCNI2	-0.056148471145891	poly	7	1e-04	AFA
ENSG00000203965.8	EFCAB7	-0.0561203943881704	poly	7	0.1	AFA
ENSG00000204149.5	AGAP6	-0.0560894953310593	sigmoid	2	0.1	AFA
ENSG00000198785.4	GRIN3A	-0.0558822815524891	poly	7	0.005	AFA
ENSG00000175376.4	EIF1AD	-0.055709279567611	poly	7	2	AFA
ENSG00000177613.7	CSTF2T	-0.0556440537365895	poly	7	0.1	AFA
ENSG00000115806.8	GORASP2	-0.0556342419225735	sigmoid	2	1e-04	AFA
ENSG00000004766.11	CCDC132	-0.0555882958361054	poly	7	0.05	AFA
ENSG00000143633.8	C1orf131	-0.0555508551545988	sigmoid	2	1e-04	AFA
ENSG00000078369.13	GNB1	-0.0555327312873861	sigmoid	2	1e-04	AFA
ENSG00000109171.10	SLAIN2	-0.0554460861207337	poly	7	0.5	AFA
ENSG00000006715.11	VPS41	-0.0554231010138393	poly	5	0.5	AFA
ENSG00000160194.12	NDUFV3	-0.0554167429737848	poly	7	0.05	AFA
ENSG00000179335.14	CLK3	-0.0554097122488276	sigmoid	2	1e-04	AFA
ENSG00000155093.13	PTPRN2	-0.0553926177175972	sigmoid	2	1.5	AFA
ENSG00000121064.8	SCPEP1	-0.0553662592109651	poly	4	0.05	AFA
ENSG00000172738.7	TMEM217	-0.055319614300261	sigmoid	2	0.1	AFA
ENSG00000117118.5	SDHB	-0.0553155180130163	sigmoid	2	1e-04	AFA
ENSG00000142765.13	SYTL1	-0.0552885409863674	poly	7	0.005	AFA
ENSG00000184979.9	USP18	-0.055276299444548	poly	7	0.1	AFA
ENSG00000196141.7	SPATS2L	-0.0552636239192851	poly	2	0.01	AFA
ENSG00000141577.9	AZI1	-0.0552572027385187	sigmoid	2	1e-04	AFA
ENSG00000152795.13	HNRNPDL	-0.055257164349121	sigmoid	2	1e-04	AFA
ENSG00000125810.9	CD93	-0.0552438407606986	poly	7	0.5	AFA
ENSG00000143624.9	INTS3	-0.055209284118022	poly	7	0.1	AFA
ENSG00000108528.9	SLC25A11	-0.0551992878337567	rbf	2	0.1	AFA
ENSG00000179774.7	ATOH7	-0.0550965117141115	sigmoid	2	1e-04	AFA
ENSG00000131323.10	TRAF3	-0.055087041326547	poly	7	0.005	AFA
ENSG00000101190.8	TCFL5	-0.055086345599545	poly	7	0.01	AFA
ENSG00000171097.9	CCBL1	-0.0550833709079956	poly	2	0.1	AFA
ENSG00000164082.10	GRM2	-0.0550026925159427	sigmoid	2	0.005	AFA
ENSG00000157617.12	C2CD2	-0.0549706812957961	poly	7	1	AFA
ENSG00000103429.6	BFAR	-0.0549671184728304	sigmoid	2	1e-04	AFA
ENSG00000160678.7	S100A1	-0.0549538489445155	sigmoid	2	0.1	AFA
ENSG00000262664.1	OVCA2	-0.0548678406866182	poly	6	0.001	AFA
ENSG00000147324.6	MFHAS1	-0.0548640156587999	poly	5	0.5	AFA
ENSG00000116649.5	SRM	-0.0548582395095686	poly	7	0.5	AFA
ENSG00000113407.9	TARS	-0.0548446779166863	poly	3	0.1	AFA
ENSG00000123297.12	TSFM	-0.0547624327527839	poly	7	0.1	AFA
ENSG00000213190.2	MLLT11	-0.0547390704350672	sigmoid	2	1e-04	AFA
ENSG00000136319.7	TTC5	-0.0547297034825649	poly	7	1e-04	AFA
ENSG00000205269.4	TMEM170B	-0.0546949651035713	sigmoid	2	0.5	AFA
ENSG00000221900.4	POM121L12	-0.0546800838807974	poly	7	2	AFA
ENSG00000137842.2	TMEM62	-0.0546727614723685	poly	7	0.1	AFA
ENSG00000108448.16	TRIM16L	-0.0546301279704136	sigmoid	2	0.1	AFA
ENSG00000160218.8	TRAPPC10	-0.0546034606923973	poly	7	0.05	AFA
ENSG00000116698.16	SMG7	-0.0545874375005562	poly	5	1	AFA
ENSG00000177030.12	DEAF1	-0.0545461945594845	rbf	2	0.05	AFA
ENSG00000057704.6	TMCC3	-0.0545042859098885	poly	7	0.05	AFA
ENSG00000054796.8	SPO11	-0.0544625338261302	rbf	2	0.001	AFA
ENSG00000173153.9	ESRRA	-0.0544547551732704	sigmoid	2	0.5	AFA
ENSG00000176853.11	FAM91A1	-0.0544257193250784	poly	3	0.1	AFA
ENSG00000138385.11	SSB	-0.0543172807765781	poly	2	0.01	AFA
ENSG00000174007.7	CEP19	-0.0542982838051576	sigmoid	2	1e-04	AFA
ENSG00000166428.8	PLD4	-0.0542811199809996	poly	6	0.01	AFA
ENSG00000198538.6	ZNF28	-0.0542428678066519	poly	3	0.01	AFA
ENSG00000131374.10	TBC1D5	-0.0541281114819454	poly	6	0.5	AFA
